"","...1","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"432",432,"5",7826845,7827964,1120,"*",8,2.31816929600957e-43,6.11442292353538e-07,0.00044087749057899,1.78424848666568e-07,-0.446256359444683,-0.122159222883017,"ADCY2"
"433",433,"17",73230810,73230992,183,"*",3,2.42528976701447e-132,2.8521212520028e-06,4.62765690575128e-07,1.79601421267622e-07,-0.410067295002968,-0.198314387846285,"NUP85"
"434",434,"5",172359526,172359680,155,"*",4,6.97850152166235e-40,3.27961355256759e-07,0.00018965979976406,1.81683073015538e-07,-0.285642671138698,-0.108029079580223,"ERGIC1"
"435",435,"3",170825091,170825170,80,"*",3,1.88690521754577e-35,5.83774509071073e-08,0.00014256577186945,1.83633777907475e-07,-0.295951087330073,-0.138641452194465,"TNIK"
"436",436,"17",4486136,4487125,990,"*",6,2.22160819099573e-109,7.83922526796849e-06,9.76906730811375e-06,1.91821261407064e-07,-0.188365309116903,-0.109917195876554,NA
"437",437,"14",100626440,100627012,573,"*",3,4.257714008591e-32,3.52653293469302e-08,0.00088475867781463,1.91865358817646e-07,-0.277230413403646,-0.11036476788953,"DEGS2"
"438",438,"11",56511248,56512503,1256,"*",3,1.8106627863327e-89,7.7234295095378e-07,8.97969043086153e-06,1.92807369909957e-07,-0.48832707338548,-0.2384021493933,"OR9G4"
"439",439,"1",1076166,1076431,266,"*",3,1.99094534076464e-58,1.43369492583007e-07,1.70051629605571e-05,1.93260209672695e-07,-0.282261238969682,-0.129566222787121,"RP11-465B22.5"
"440",440,"7",1209495,1209742,248,"*",3,1.12434925386751e-25,3.79728499736053e-08,0.00078169448380041,1.97707249765612e-07,-0.247157047135349,-0.110849414775634,NA
"441",441,"2",231902965,231903372,408,"*",3,6.83764328206614e-36,5.13605599415987e-08,0.00021675783963497,2.00385323732851e-07,-0.34144710135858,-0.15369224613444,"C2orf72"
"442",442,"16",66399929,66400599,671,"*",7,2.96745588212118e-38,1.85828159848186e-07,0.00038284435067703,2.00696248221295e-07,0.358137096015922,0.149327161185992,"CDH5"
"443",443,"20",51588780,51589985,1206,"*",9,2.79598028380616e-58,6.7713381051833e-06,8.59093164255246e-05,2.0140768192999e-07,-0.314185537510138,-0.111611787792196,"TSHZ2"
"444",444,"17",32682770,32683481,712,"*",5,7.7377818796224e-43,1.49639890488684e-06,0.0002165525685045,2.06712447893657e-07,-0.332979601076333,-0.159774114672892,"CCL13"
"445",445,"11",128418551,128419356,806,"*",5,6.90784036316305e-85,1.11174592539024e-05,1.90707058082239e-05,2.0925676703924e-07,-0.233471449203712,-0.124253972195058,"ETS1"
"446",446,"7",130125511,130126871,1361,"*",16,3.13015401042414e-37,1.00376231604606e-06,0.0016620659269675,2.10762202191377e-07,-0.426975162237831,-0.100551180242875,"MEST, RP11-2E11.10"
"447",447,"9",131182093,131182729,637,"*",3,7.52236211775367e-58,1.40863734557294e-07,3.58068660031964e-05,2.12108906978124e-07,-0.280221356825156,-0.135609409307565,"CERCAM"
"448",448,"1",226595776,226596668,893,"*",4,1.28718971956845e-99,2.08452175515319e-06,9.56930811356395e-06,2.12369660976807e-07,-0.248091757568276,-0.115750149898655,"PARP1"
"449",449,"20",62165160,62166255,1096,"*",4,4.18353642011074e-42,4.8270309328878e-07,0.00016816712718529,2.14981236759644e-07,-0.198508226573557,-0.115067948059813,"PTK6"
"450",450,"15",34260433,34261172,740,"*",6,6.63520249083328e-35,2.32210524546755e-06,0.00044833693180278,2.16386422545514e-07,-0.308270531978342,-0.14098469565205,"CHRM5, AVEN"
"451",451,"17",47865453,47866631,1179,"*",10,1.1573505753518e-71,1.61254467099353e-05,7.22494045638504e-05,2.1807146432818e-07,-0.475395111714532,-0.144601822642332,"KAT7, FAM117A"
"452",452,"18",32073016,32073466,451,"*",5,1.51426361529765e-34,5.22546244271899e-07,0.00046046383729853,2.25603363015549e-07,-0.31306543937847,-0.130946005761043,"DTNA"
"453",453,"2",128388876,128389207,332,"*",4,1.65530472012437e-33,1.63664013029299e-07,0.00038693185930887,2.27962001174122e-07,0.179283641951002,0.100418003287221,"MYO7B"
"454",454,"17",39183475,39184887,1413,"*",4,2.45870277362014e-43,1.3521856950444e-05,4.39826052220039e-05,2.31833065807955e-07,-0.391572565803994,-0.162866264912272,NA
"455",455,"19",39662958,39663876,919,"*",5,1.03714860271926e-27,3.35796025124934e-07,0.00077807691699367,2.35668764007002e-07,-0.325029300853107,-0.108970662636237,"PAK4"
"456",456,"1",40034481,40034535,55,"*",3,1.65268017149748e-36,1.39066871826796e-07,0.00020201522660284,2.36546124285309e-07,-0.204883086840884,-0.119687725691757,"RP11-69E11.8, PABPC4"
"457",457,"22",23744717,23745131,415,"*",5,9.08078306667277e-38,3.76581218546401e-07,0.00034884343578863,2.37575878670527e-07,-0.327500025054983,-0.101415989160541,"ZDHHC8P1"
"458",458,"7",20837778,20838631,854,"*",6,1.12910003294534e-28,2.72426470550539e-07,0.00089210314433474,2.38527920419884e-07,-0.299017632472259,-0.114660466660119,NA
"459",459,"6",72924771,72925046,276,"*",3,1.31976559343322e-43,2.16260805180474e-07,8.87555070172755e-05,2.42178254207085e-07,-0.228455565731858,-0.113236318382671,"RIMS1"
"460",460,"7",157083381,157084204,824,"*",4,1.61119197819211e-49,1.87321886461814e-06,6.99829569262423e-05,2.46887734865576e-07,-0.212265804287066,-0.101535647106926,NA
"461",461,"4",21305490,21306051,562,"*",6,8.35287705745377e-24,7.52406263302668e-08,0.0028641954412451,2.4781086130502e-07,-0.337219591697232,-0.100720094512121,"KCNIP4"
"462",462,"17",70587137,70588173,1037,"*",4,3.55972051508563e-37,1.86851340263872e-07,0.00029352035525319,2.48405625041323e-07,-0.319432711307076,-0.103147742357982,"LINC00511"
"463",463,"21",43933663,43934540,878,"*",3,1.22450085954588e-25,6.39686662506807e-08,0.00047917282130407,2.48842730324076e-07,-0.274880151825178,-0.119810210771057,"SLC37A1"
"464",464,"17",73569211,73569524,314,"*",4,1.03714195577437e-106,0.00012450809737165,2.18841815899426e-06,2.48934685029672e-07,-0.441818556608315,-0.171855349493386,"LLGL2"
"465",465,"17",46628663,46629804,1142,"*",8,1.75558312517444e-39,1.28757376055802e-06,0.00066452244100111,2.50555591992707e-07,-0.495915825170141,-0.113731205002325,"HOXB-AS3, HOXB3"
"466",466,"8",43131260,43131656,397,"*",5,5.08822597592699e-34,2.72810730785957e-06,0.00058764431179832,2.53988608032303e-07,-0.310938261130507,-0.113045042725979,"RP11-726G23.10"
"467",467,"7",157409860,157410978,1119,"*",3,4.192135154733e-69,4.32249153303223e-06,6.08771722608845e-05,2.57077566167774e-07,-0.144529238680096,-0.120947469844328,"AC005481.5, PTPRN2"
"468",468,"19",38976253,38976794,542,"*",4,2.3379845683946e-46,4.81006616451789e-06,0.0001544962573638,2.65499391570663e-07,-0.252076002391246,-0.11987996348935,"RYR1"
"469",469,"14",35872393,35874025,1633,"*",9,9.52301377700399e-104,1.31957838312843e-05,1.37169175622155e-05,2.6723003814297e-07,-0.571772039611888,-0.124387818980827,"NFKBIA"
"470",470,"15",52821789,52822582,794,"*",5,4.67068000089122e-51,1.02027521988519e-06,0.00022815621137076,2.70612494847026e-07,-0.385793194565056,-0.171068042313915,NA
"471",471,"8",145649036,145650096,1061,"*",6,1.28927924197581e-48,3.85825975763487e-06,0.00019456862551286,2.7881902380358e-07,-0.417060870202143,-0.156025797710053,"VPS28"
"472",472,"6",44243304,44244469,1166,"*",4,8.91630621163193e-34,1.31691051948891e-07,0.00049948638464718,2.83619443168052e-07,-0.248625774860864,-0.120576022521472,"TMEM151B, RP11-444E17.6"
"473",473,"12",124808992,124809934,943,"*",7,8.6016806915111e-55,1.46192949049398e-05,0.00013792751357268,2.88488635254758e-07,-0.426130886498698,-0.161249936212643,"NCOR2"
"474",474,"2",179387853,179388064,212,"*",3,2.70407594081457e-38,1.07409313968318e-07,9.43867863726447e-05,2.95111574146433e-07,-0.166660366767923,-0.103152592709052,"TTN-AS1"
"475",475,"7",158750985,158751591,607,"*",3,6.98297138074837e-35,1.13637370593989e-07,0.00033085157259002,2.98070972797549e-07,-0.238288999146755,-0.124958810541833,NA
"476",476,"7",33672048,33672182,135,"*",3,2.67754409602348e-44,9.04933934647735e-07,0.00010402066567845,3.01120836469472e-07,-0.305757501829642,-0.130489597643919,NA
"477",477,"7",56605325,56606401,1077,"*",5,1.97454796276138e-41,7.70648541068247e-06,0.00034490325561618,3.02791052501687e-07,-0.404027356817921,-0.118118827880329,"RP11-760D2.5"
"478",478,"20",55667128,55667544,417,"*",4,1.04313813693599e-30,1.1298190129822e-07,0.00048815678962367,3.06061158193599e-07,-0.401209029711775,-0.150931609116166,NA
"479",479,"19",4400302,4400879,578,"*",5,2.67062058404597e-28,1.17223401014786e-07,0.00108621822591848,3.07963636732554e-07,-0.276884598275641,-0.11485554518546,"SH3GL1"
"480",480,"6",31237199,31239411,2213,"*",9,6.22092331657048e-92,7.9783309484317e-05,1.11847693762563e-05,3.08790609389867e-07,-0.350834124298126,-0.129232656489704,"HLA-C"
"481",481,"19",55219519,55219964,446,"*",3,7.50610754543108e-44,1.48279915362363e-07,8.09075971903174e-05,3.12011319003428e-07,-0.283791481611817,-0.157829556280129,"LILRP2"
"482",482,"8",10512459,10512769,311,"*",3,1.60100315630274e-36,1.35613348114276e-07,0.00025660563642223,3.16337379001872e-07,-0.359936976067608,-0.16128716978775,"RP1L1"
"483",483,"22",22287697,22288508,812,"*",4,8.82014461149568e-62,0.00017367528328935,2.1992975314604e-05,3.16927737872903e-07,-0.4143863553732,-0.103438501322852,"PPM1F"
"484",484,"19",746301,747488,1188,"*",6,1.37964262640193e-115,0.00019600003105424,8.18792683070246e-06,3.23890618950726e-07,-0.389341816992546,-0.124473051482682,"PALM"
"485",485,"22",50356763,50357265,503,"*",3,5.17236222502368e-48,5.26290987651739e-07,4.99636563747832e-05,3.2699305069543e-07,-0.323120875904229,-0.244824362915793,"PIM3"
"486",486,"14",90085330,90085813,484,"*",4,2.82920953701803e-35,3.16706341336765e-07,0.00049367461305432,3.28355267548783e-07,-0.226083060181402,-0.123665468964818,"FOXN3, RP11-33N16.3"
"487",487,"5",179740188,179741120,933,"*",5,9.49267513912779e-29,5.62059185960097e-06,0.00038276164331204,3.29163791629863e-07,-0.285032425814221,-0.178087083969773,"GFPT2"
"488",488,"17",4439394,4440116,723,"*",4,2.15554306068364e-50,1.68197361351399e-07,9.38824279153031e-05,3.29592657760496e-07,-0.293375810129274,-0.115913517117974,"SPNS2"
"489",489,"16",3242639,3243552,914,"*",7,1.65156567755143e-28,6.29530001788812e-06,0.00094082060743129,3.3608228279403e-07,-0.234050731288937,-0.102106804499124,"AJ003147.9"
"490",490,"5",77253378,77253990,613,"*",6,4.69124202849325e-48,2.62717947071706e-07,0.00010980023846328,3.37950123267936e-07,-0.427713491591478,-0.105210361126982,NA
"491",491,"17",3658044,3658762,719,"*",5,4.56961024735671e-156,4.06075775482096e-06,1.00263382084127e-06,3.50543738917433e-07,-0.382915468361976,-0.159389587733533,"ITGAE"
"492",492,"1",183891360,183891565,206,"*",3,1.99694466481202e-76,1.63425243581873e-06,4.69502767602923e-06,3.50583456950406e-07,-0.43763004785828,-0.119513998324497,"RGL1"
"493",493,"2",102758971,102759782,812,"*",3,5.20515227418526e-46,4.46784081546655e-07,0.00012572030179761,3.59426772425749e-07,-0.205636836410252,-0.112558199275085,"IL1R1"
"494",494,"11",15671597,15672271,675,"*",8,1.11522473715118e-41,8.21598209442197e-05,0.00066462135476679,3.67223299917247e-07,-0.310159427935848,-0.104605961354794,"RP11-396O20.1"
"495",495,"11",68608225,68609203,979,"*",4,3.70265077006426e-46,4.13155148034472e-07,0.00024530962917013,3.69748013215895e-07,0.477300810074679,0.100275942826641,"CPT1A"
"496",496,"16",89618833,89620236,1404,"*",5,3.36626332182378e-61,6.00704301662683e-06,5.40747669849128e-05,3.7012845454029e-07,-0.495097708457891,-0.18634804768442,"SPG7"
"497",497,"21",46322934,46323924,991,"*",4,1.23577885454544e-30,1.24358845912845e-05,0.0004215673037465,3.76297337748066e-07,-0.319398437362624,-0.120991946000629,"ITGB2"
"498",498,"19",53030705,53031138,434,"*",5,9.33195265887786e-44,1.01984606154334e-06,0.00016415991858822,3.76974755770013e-07,0.425984597363543,0.112576282119669,"ZNF808"
"499",499,"6",37626035,37626335,301,"*",3,4.84396053446786e-46,1.44367351041354e-06,8.51867608070558e-05,3.77482890555979e-07,-0.272635963556816,-0.154385876656146,"MDGA1"
"500",500,"7",108165983,108167065,1083,"*",11,1.34917044517536e-48,6.84452622687834e-05,0.00022771677387535,3.93217225966724e-07,-0.497626319023689,-0.150297977484145,"PNPLA8"
"501",501,"6",7142024,7142638,615,"*",5,2.23112696415792e-51,3.41132029281277e-07,9.20227862606432e-05,3.93316269033879e-07,-0.298676034125863,-0.107434774426317,"RREB1"
"502",502,"7",149484880,149485981,1102,"*",5,2.68576254825309e-27,4.52574145602608e-06,0.0005318650576596,3.96718866275157e-07,-0.17869518683824,-0.105416653598339,"SSPO"
"503",503,"10",7138974,7139482,509,"*",4,3.97126597827043e-57,8.03594091264624e-06,4.9698454250451e-05,3.97272185596675e-07,-0.354060429332918,-0.145387404003686,"RP11-393K12.2"
"504",504,"21",47604986,47605174,189,"*",3,4.00858603493302e-54,4.6923821376162e-06,7.17071018472823e-05,3.98676609058763e-07,-0.191475077568723,-0.113920189929796,"AP001468.58"
"505",505,"19",38878553,38878920,368,"*",4,5.4706207222283e-36,1.15533017557721e-06,0.00044929222640705,4.00422688093837e-07,-0.286105905905866,-0.123328049383181,"GGN"
"506",506,"1",36638199,36639028,830,"*",3,1.20350008449452e-59,4.08837048600911e-07,1.52388168862758e-05,4.01391113457371e-07,-0.207504669240224,-0.106005123932,"MAP7D1"
"507",507,"21",27542749,27543721,973,"*",8,2.88432838400715e-51,2.13865811579957e-05,0.00018187354370358,4.1501964513568e-07,-0.290929249652641,-0.108253220956595,"AP001439.2, AP000230.1, APP"
"508",508,"19",3810782,3811194,413,"*",4,7.84204515489102e-28,3.04662952697811e-07,0.00063571231169289,4.15998587918242e-07,-0.27921659308479,-0.108590117412555,"ZFR2"
"509",509,"7",150671500,150672768,1269,"*",6,1.59000294729866e-54,9.70665504140004e-05,0.00015657683731779,4.21144252900745e-07,-0.213253432026049,-0.106628818437803,"KCNH2"
"510",510,"2",100105657,100106285,629,"*",3,2.1348034078867e-42,1.44171881072934e-07,0.00015448200871758,4.21260008288095e-07,-0.334722750002199,-0.12076484015735,"REV1"
"511",511,"13",96239848,96239925,78,"*",3,2.07442225209595e-32,2.73465128527837e-07,0.00024915072895453,4.22974043615405e-07,-0.217958783310893,-0.127200793532943,"DZIP1"
"512",512,"21",44898090,44898847,758,"*",5,1.29410390587426e-32,1.74026085906451e-06,0.00068618305892824,4.23796236685677e-07,-0.257700078591306,-0.101557064638217,"LINC00313"
"513",513,"11",70415188,70415588,401,"*",4,3.07971992706636e-40,6.88647218989692e-07,0.00023270399227419,4.24992345516649e-07,-0.193757254219228,-0.116771584890554,"SHANK2"
"514",514,"10",131762052,131763134,1083,"*",5,4.80109026569105e-35,1.15632159885271e-06,0.00080213190234349,4.25806515602087e-07,-0.255968769183051,-0.100472232459323,"EBF3"
"515",515,"11",2139449,2140096,648,"*",3,7.33343918594091e-50,3.32062033895546e-06,9.8663090046991e-05,4.29005590108313e-07,-0.236586648729569,-0.104345356451138,NA
"516",516,"19",41106994,41107573,580,"*",5,9.34444720056669e-29,5.61934330465226e-08,0.00124997849298885,4.32447792625364e-07,0.469449347548545,0.167712008687081,"LTBP4"
"517",517,"19",32835785,32836832,1048,"*",13,3.55021015678174e-33,3.64074329964984e-05,0.00207222559331079,4.32593815429402e-07,-0.393032906349738,-0.103526205892078,"ZNF507"
"518",518,"6",163475252,163475718,467,"*",4,1.26568828203669e-57,5.95123284090545e-06,4.99948454778561e-05,4.35112922666565e-07,-0.447740524904409,-0.195813021651208,"PACRG"
"519",519,"18",52989085,52989604,520,"*",3,5.93431724946706e-55,1.32962103547088e-06,4.67082810573105e-05,4.3772215244208e-07,-0.175035753019261,-0.10597190378749,"TCF4"
"520",520,"19",50027778,50028010,233,"*",4,5.88405698391922e-37,7.70226715919459e-07,0.00023662269759831,4.44824617880824e-07,-0.265408581743686,-0.131260910182294,"FCGRT"
"521",521,"21",46875142,46875433,292,"*",5,1.24615531237274e-43,1.1218768900731e-05,0.00021934196097026,4.47556694928114e-07,-0.450454282569475,-0.129761040540969,"COL18A1"
"522",522,"2",72126174,72126504,331,"*",3,1.00673868247529e-26,1.10868819318559e-07,0.00044273827265689,4.50563194171038e-07,-0.350795026185242,-0.119206733367169,NA
"523",523,"3",48732213,48732781,569,"*",3,3.70045883904525e-29,1.07211992400407e-07,0.00072381444964143,4.62545869565443e-07,-0.27104433719371,-0.194787181269644,"IP6K2"
"524",524,"21",47529764,47530767,1004,"*",3,1.00434043529782e-33,9.2623428822221e-07,0.00012923249716486,4.8630024622195e-07,-0.400598630461482,-0.155454956933211,"COL6A2"
"525",525,"17",54756052,54756378,327,"*",3,8.79673190970256e-27,1.35843340339459e-07,0.00041789245641133,4.88329483308644e-07,0.476666664324565,0.134614871476964,NA
"526",526,"11",86085932,86086489,558,"*",4,1.29625433542922e-27,1.4038260508264e-07,0.00149592974603123,4.9820430745534e-07,0.377447716003057,0.108381048371931,"CCDC81"
"527",527,"17",80159399,80159595,197,"*",3,5.18438074022856e-88,6.56684860313561e-06,2.9448763195767e-06,5.00833505041309e-07,-0.439339881503221,-0.203393454065261,"CCDC57"
"528",528,"2",95537210,95537475,266,"*",4,1.07221383690467e-36,4.97633998830632e-07,0.00021453357221393,5.06314635383465e-07,0.332768348324778,0.103033582454707,"TEKT4, AC097374.2"
"529",529,"12",122265088,122265953,866,"*",5,7.29184242747902e-39,7.13103641457642e-07,0.00034026582349843,5.15084023689127e-07,-0.394866618112294,-0.146185858645917,"SETD1B"
"530",530,"7",987242,987411,170,"*",3,4.75176369115159e-49,8.1620236977188e-06,5.51599995356318e-05,5.22734916162455e-07,-0.338096703760769,-0.162472564320189,"ADAP1, COX19"
"531",531,"11",60869601,60870121,521,"*",7,7.04594054073292e-31,2.25788296810997e-06,0.00086417886759518,5.29808397928038e-07,-0.36230880254798,-0.117961479530243,"CD5"
"532",532,"14",76842254,76843202,949,"*",6,3.41561751146081e-28,3.28470788844418e-06,0.00093032259406674,5.32613521434384e-07,-0.36507546153895,-0.114130011914681,"ESRRB"
"533",533,"9",140401382,140401576,195,"*",4,3.79142918735032e-37,5.59490119379032e-07,0.00022464682074881,5.43621411044964e-07,-0.334759742020312,-0.164863619523201,"PNPLA7"
"534",534,"22",38221009,38221670,662,"*",6,1.04168363976473e-40,0.0002933846411253,0.00041386564969783,5.46544320866773e-07,-0.410834602005128,-0.114236307307226,"GALR3"
"535",535,"10",116444240,116444463,224,"*",3,8.55522308690462e-32,2.37714703352345e-07,0.00028624367107801,5.56534588419979e-07,-0.279637149617075,-0.166958670769949,"ABLIM1"
"536",536,"17",79380400,79380706,307,"*",5,2.43672749057771e-37,8.45326982906029e-06,0.00033453248885106,5.65256822430221e-07,-0.346138110211043,-0.103145769521989,"RP11-1055B8.7"
"537",537,"18",77138860,77139296,437,"*",5,2.11933337394725e-76,6.33069273018076e-06,1.32252677888775e-05,5.75989749728737e-07,-0.329971347189088,-0.133249357477698,NA
"538",538,"4",7593437,7593585,149,"*",3,2.85238926254999e-30,3.05039005240198e-07,0.0002793394316817,5.81583744235017e-07,0.297933715264424,0.13882373587008,"SORCS2"
"539",539,"10",114712695,114713187,493,"*",4,1.06160294037171e-29,2.14781555362702e-07,0.00071567904176951,5.8427421944623e-07,-0.325181727349605,-0.133763312366467,"TCF7L2"
"540",540,"15",81624928,81625181,254,"*",3,6.30714790348769e-55,0.00014471280953406,3.18153023576653e-05,5.85787651859717e-07,-0.331577131339785,-0.140563009860054,"RP11-761I4.3, TMC3"
"541",541,"19",13105728,13107687,1960,"*",7,4.15973329219353e-26,5.82302083903114e-06,0.00051324321658576,5.92825388936955e-07,-0.223364323860179,-0.108516263815557,"NFIX"
